no,year,TMP,SPEED,SRAD,PPT,PET,SW,LAI,CO2,ELE,SLP,AREA,CTI,RIVER,LON,LAT,CLAY,SAND,SILT,Cluster,p-n,AET,R
element_1696,2057,285.2315219,4.104904406,233.3933704,426.5200375,1397.590884,10.48672137,0.380918028,4001.243875,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.0528736,409.448726,17.07131147
element_1696,2058,285.4724978,3.967307642,235.3655493,406.4564189,1421.573436,10.66729456,0.450089995,3448.037672,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.139715,394.0409198,12.4154991
element_1696,2059,285.6603816,4.046981215,239.5715914,372.5526815,1515.194055,10.81052972,0.442210675,4075.743694,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.1212435,363.9181923,8.634489246
element_1696,2060,285.5876473,4.071024336,236.9065041,368.2722644,1510.771636,10.65684148,0.381935471,4817.199555,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.0540636,358.7878605,9.484403878
element_1696,2061,285.5134942,4.006637049,234.8333754,398.6479182,1443.423015,10.45293736,0.39043613,2866.225932,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.054317,385.534608,13.11331015
element_1696,2062,285.512288,3.903195422,236.5760484,454.2642414,1418.827137,10.71799569,0.448337834,2850.444011,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.134329,436.6697166,17.59452483
element_1696,2063,286.3028313,3.846147169,236.3523165,361.0871136,1490.140842,10.7319039,0.459696842,4158.851946,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.1396286,353.2336275,7.853486106
element_1696,2064,286.0223385,4.013302955,240.8842555,279.195513,1518.786308,10.34435521,0.431570056,3906.435141,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.1229599,275.658106,3.537407043
element_1696,2065,286.3152248,3.908610212,236.6921751,368.9909268,1502.646527,10.33986021,0.403877202,4064.864197,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.0015287,358.3748039,10.61612287
element_1696,2066,286.1829334,3.985574458,235.4981078,443.8248341,1468.700371,10.60324393,0.435164853,4778.651489,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.0930142,427.480479,16.34435505
element_1696,2067,286.0419799,3.991295565,234.5312703,423.3867501,1507.108743,10.73192639,0.478414022,3214.16824,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.1638591,411.4038837,11.98286638
element_1696,2068,286.0292711,4.042347481,237.3212315,385.2083955,1519.367393,10.53858517,0.432929056,3928.010731,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.1229599,375.7327171,9.475678421
element_1696,2069,286.331143,3.849352502,238.7049785,385.434618,1476.056884,10.70423909,0.485288886,3781.072882,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.0916364,374.7960441,10.63857389
element_1696,2070,286.6934177,3.938666682,239.0517819,369.0385056,1471.241141,10.33233263,0.386282526,4684.464268,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.0675795,359.2255288,9.812976758
element_1696,2071,286.4598619,3.971784933,235.7752979,373.8715798,1511.18066,10.48712679,0.425532422,4580.90195,3337.454476,2.338624638,1591,2.904043725,23.93135522,67.78903497,33.62141682,17.77529716,41.11458206,38.62427902,4,2.093817,364.648664,9.22291575
