no,year,TMP,SPEED,SRAD,PPT,PET,SW,LAI,CO2,ELE,SLP,AREA,CTI,RIVER,LON,LAT,CLAY,SAND,SILT,Cluster,p-n,AET,R
element_2576,2060,273.9179551,4.742095145,233.1280114,1088.411984,881.279307,14.73009523,1.15836931,1091.107901,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.0996032,695.8896992,392.5222848
element_2576,2061,274.0454221,4.562847292,230.5202247,1183.61492,910.9197818,14.91281452,1.18027163,1275.898615,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.142446,737.8431931,445.7717269
element_2576,2062,273.8654622,4.546750013,236.6117233,1021.262075,911.7448507,15.10408876,1.20940899,1052.192741,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.099169,691.2545823,330.0074927
element_2576,2063,273.8880496,4.530247977,236.576694,1046.931971,878.0106575,15.03200892,1.188888732,1124.532192,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.0970492,683.3682979,363.5636731
element_2576,2064,274.019767,4.53159768,236.1533561,935.4394665,912.1741957,14.99752831,1.182340369,1131.435016,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.097386,663.6639821,271.7754844
element_2576,2065,274.3316798,4.536702441,234.7946449,954.8264115,904.385567,14.87040225,1.17224418,1040.099189,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.142981,671.929932,282.8964795
element_2576,2066,274.1873102,4.625726555,238.0118404,939.1133911,923.5913153,14.77013367,1.18631121,1119.420912,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.097386,669.17705,269.9363411
element_2576,2067,274.925157,4.617300065,234.9515752,1005.045982,917.6680247,14.86078099,1.241629515,1168.311859,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.1201785,691.0377513,314.0082307
element_2576,2068,274.5055392,4.571803793,231.814465,1136.307109,884.9328418,14.84801148,1.193127881,1253.544319,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.1083698,710.1510109,426.1560981
element_2576,2069,274.177857,4.50288734,235.1140571,1067.294538,897.4603423,14.88769621,1.23198952,1191.124138,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.1095662,699.0870246,368.2075134
element_2576,2070,274.3990435,4.398161208,236.9033593,1063.712653,908.7233128,14.83765652,1.247599921,1136.11204,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.1329172,705.7233556,357.9892974
element_2576,2071,274.9881642,4.475310547,236.5681075,1043.518966,927.2681504,14.77119144,1.241856101,1292.339874,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.11704,706.4150205,337.1039455
element_2576,2072,274.5114535,4.548374984,232.5586054,1110.506042,911.9688804,14.68125932,1.222989577,1255.532335,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.0874898,714.7892289,395.7168131
element_2576,2073,274.5289737,4.483939314,232.0384648,1150.294445,883.6611221,14.7172791,1.232984201,1456.716041,4827.281954,3.676007562,30987.7,1.637591603,27.61136199,80.26761313,31.28324377,14.67858982,48.59600449,32.7159462,4,2.0952222,711.3152088,438.9792362
