no,ELE,SLP,TMP,PPT,AREA,CTI,RIVER,LON,LAT,CLAY,SAND,SILT,Cluster
element_3110,-17.11458344,1.041444039,24.3,2518.449359,14.2,1.57031195,26.08617864,158.4002744,-19.7016318,0,0,0,3
element_3111,228.9500746,2.874778326,22.81623987,1778.105357,19706.5,1.613343263,23.49220611,165.7076188,-21.3056137,27.57958794,18.85806656,16.92209625,10
element_3112,192.4517232,2.217969955,25.0042081,2662.086806,175335.2,1.613343263,33.47702475,178.4428825,-17.4538929,23.15269089,16.93524361,21.52508354,3
element_3113,312.6898999,1.853563124,9.179741126,1271.918952,13635.6,2.529352152,29.08448431,168.6165265,-46.01579778,19.73142815,40.07564163,31.59194756,5
element_3114,629.5400935,4.270991761,8.15370446,2008.391941,8200.6,1.637164132,39.01635334,167.7133751,-45.45616831,17.81556129,44.48801041,31.21036339,10
element_3115,587.7918083,5.4927491,9.009257268,1869.355789,27055.3,1.454262841,41.95390395,169.2640339,-44.00910775,15.79510021,48.63077927,27.62900925,10
element_3116,736.7953048,4.593663102,9.163532844,2636.123666,6409.5,1.522921996,36.38217127,172.2642169,-41.95291608,12.9942255,63.03804398,23.398386,3
element_3117,589.0030177,3.511452743,10.09944669,1796.638764,54525.3,2.111274186,30.43162937,172.4221124,-42.62885406,14.11035252,49.40594101,24.71426773,10
element_3118,940.3799861,4.565278447,8.395037052,1702.029952,11928.2,1.864831115,33.69533009,170.2646403,-44.28052999,17.70396042,46.237854,30.42162514,10
element_3119,421.6688299,1.989272881,9.284334158,818.1530176,9860.2,1.723136568,22.8815073,170.2614846,-45.51123662,19.49815559,34.48154831,30.35869026,5
element_3120,787.3372969,4.541272969,8.335955705,1725.733445,20630.5,1.45893408,31.73002902,169.1791077,-45.07831102,18.72388268,43.64686966,32.19038773,10
element_3121,140.4899263,1.245820069,9.922221844,910.2802707,252.9,2.127645396,27.43082412,169.6702551,-46.3590036,6.818181992,10.01136398,8.829545021,5
element_3122,145.0554514,2.25031951,9.613939946,1448.198725,1911.3,1.188774925,18.86466295,167.8454406,-46.99679886,9.79565239,25.99021721,28.97216988,5
element_3123,269.6224616,2.126873359,12.01439148,1292.097647,6228.5,1.948629797,31.72739562,175.3159599,-41.04962457,17.9142704,38.60084915,31.93164825,5
element_3124,293.003769,1.521592308,12.00956452,1222.351253,5848.4,2.3093642,33.13529529,175.8180456,-40.34253402,21.83272743,37.2881813,33.35268402,5
element_3125,15.04076654,0.13975135,13.1504274,943.9009615,130,2.850412198,30.21982259,175.2887585,-40.38621766,19.5625,41.48958206,35.64044952,5
element_3126,670.9032655,1.992838061,10.99834459,1364.009422,3919.7,1.874635428,31.78454172,175.8146539,-39.69429859,15.98054028,49.950737,31.44459343,5
element_3127,458.3666592,1.552262491,11.89056274,1219.382864,3218.6,1.751297356,33.17108514,175.4207608,-39.68930137,15.69470596,49.59852982,32.31733704,5
element_3128,410.3164802,1.688159362,11.76888657,1554.5512,7114.5,1.496035302,36.714715,175.1864115,-39.11684859,9.50836277,59.66842651,26.00117302,10
element_3129,210.1029093,1.312481823,12.88180608,1614.869135,12082.1,1.46090799,38.39011856,174.6201238,-38.95041224,15.87584972,44.2759819,31.94498253,10
element_3130,343.3568192,1.264578094,12.52616525,1565.493006,14398.6,1.942784493,35.95849228,175.6173532,-38.24938081,8.889071465,58.53842926,24.6565609,10
element_3131,270.9433849,1.656128572,12.80984558,1532.323442,63709.7,1.731275712,30.40418768,176.0091652,-37.87662199,16.08676529,41.29950333,25.68440628,10
element_3132,61.87200662,1.997870286,7.119658164,821.3333333,33.9,1.731275712,30.40418768,178.8002642,-49.49324589,16.08676529,60,30,5
element_3133,154.3767669,2.455030246,5.886581201,1471.479167,980.2,1.054552573,8.094484753,165.3401177,-51.64838973,6.842857361,20.51428604,29.5,12
element_3134,82.19069573,0.203663397,20.61984194,138.1152917,736713.1,3.79283735,24.21441419,137.3437981,-29.34995228,33.01438141,44.23865128,19.80815506,2
element_3135,-15,0.203663397,21.4,145,442135.8,3.79283735,476.1404943,137.2065336,-28.42263304,0,0,0,2
element_3136,53.70989855,0.133276052,22.82049365,142.4257249,247816.1,3.846859632,25.0172159,139.9028716,-27.48559218,30.8186779,52.08244705,14.9332037,2
element_3137,-15.5,0,21.80769245,106.7425641,81906,0,21.80619357,137.1656119,-28.3059046,8.800000191,79.80000305,0,2
element_3138,24.41174384,0.115581546,22.52973772,131.2115419,360229.6,4.028722903,23.13014826,138.3675047,-27.59150906,25.47824669,60.06374359,12.19812012,2
element_3139,-8.789762143,0.063037673,22.02496079,119.4811254,49424.1,4.222988044,22.93056784,137.170558,-27.94920248,14.81655884,74.98538971,6.739047527,2
element_3140,142.4176691,0.195597249,21.12284729,140.1121165,41197.8,3.703309177,24.48091657,135.2702561,-28.23200592,38.83568954,37.19547272,20.83226395,2
element_3141,9.743668417,0.139687228,22.15169222,128.2159763,44166.5,3.5082017,21.08879622,136.960225,-27.7287162,23.70138931,64.53472137,9.486989021,2
element_3142,14.22097459,0.135967687,22.5607807,138.4997766,6194.5,3.435712546,22.69822623,137.8759655,-27.24728788,25.17881966,61.09437943,11.63064098,2
element_3143,79.12523682,0.284761419,22.01706148,121.4567447,2459.2,3.288111425,23.78876067,136.2392361,-27.60237692,38.28359604,43.53507996,16.20203018,2
element_3144,94.00260414,0.220508343,22.07603323,130.0879833,40957.7,3.983555265,24.36535607,136.0724781,-27.30920755,34.47870255,48.23287201,15.32630539,2
element_3145,374.7854163,0.21480552,21.05919349,183.9498649,17154.5,3.732958274,24.25567968,133.6514537,-26.78753688,32.44622803,47.2861824,17.74131012,2
element_3146,284.3300593,0.177233037,21.44977653,170.0711602,20480.4,3.884805052,26.04063333,134.398626,-26.4777032,33.2328949,47.15713501,17.14758682,2
element_3147,52.03287767,0.088423005,23.5471099,134.5279713,121112.8,4.320944193,24.68681939,139.4155379,-26.02393254,44.31727219,35.32007599,17.52682877,2
element_3148,54.56638591,0.035988072,23.73696449,122.1837265,227236.3,5.278689588,30.58536105,138.6759585,-25.49043122,36.61672211,46.97007751,14.65133762,2
element_3149,59.74835722,0.075629616,23.84064166,175.8234965,94838.3,5.13478118,23.28074355,140.0951541,-25.55687427,45.73654175,34.96082687,16.74969864,2
element_3150,109.8609346,0.092201809,24.33662102,214.2453403,12761.6,4.325506364,25.3901878,140.546965,-24.18058464,48.52449036,30.5806694,18.25209236,2
element_3151,105.6875461,0.087515532,24.35001427,187.9548196,201456,4.935514101,24.27823466,139.6876838,-24.19408558,49.25894547,30.37367058,17.98806381,2
element_3152,130.7486732,0.119105572,24.19082779,173.3666948,26770.9,4.232187386,28.51323852,138.4995234,-23.74523086,30.27945709,52.77867126,14.97614098,2
element_3153,125.2023933,0.121159708,24.36735985,237.315944,64434.6,4.44122222,24.59596586,141.149884,-24.03741779,43.89159012,33.15655899,19.8558712,2
element_3154,134.0803884,0.153755355,23.9598419,229.5441317,30559.9,4.030833978,25.07059956,141.4320747,-25.08552854,42.90313721,33.87036133,20.45680618,2
element_3155,118.4396075,0.19233007,23.34662379,213.0511524,201556.9,4.09073858,24.97001362,142.128059,-26.94524151,42.97987747,32.18447113,22.74923134,2
element_3156,124.3281208,0.173300843,22.77724481,207.2207822,25836.9,4.048147254,24.18158752,142.3891981,-27.75437754,42.43375778,33.72523499,21.6522007,2
element_3157,130.426424,0.133157999,23.70441158,231.6541359,16877.3,4.473180564,25.6568844,141.950624,-25.74011296,42.94904327,33.24766922,21.15895081,2
element_3158,132.923583,0.158708357,23.50311573,236.0522002,173492.9,4.476354305,23.40761591,142.4321183,-26.13367205,38.71775055,34.84945679,23.56801605,2
element_3159,196.0786358,0.182600151,24.5330051,285.1749106,8018.5,3.635095746,23.64482557,142.1999636,-23.58034821,40.67702866,32.87689209,23.08349609,2
element_3160,189.3501289,0.198177411,24.75704844,323.3453507,43831.9,3.636748682,23.90674223,141.8509103,-22.49752026,46.6553154,29.80288887,20.44641876,2
element_3161,135.5830938,0.179226023,24.70121364,223.7251479,169344,4.223985592,21.51422047,139.5753272,-23.42891959,54.31890869,25.99038506,17.61618614,2
element_3162,204.4039911,0.145821217,24.84872525,285.4516232,15725.2,4.242446779,25.18764177,140.576999,-22.56532193,47.79682541,29.50348282,19.62899971,2
element_3163,278.6804237,0.21472533,24.85323221,322.3916688,17135,3.623857534,23.29784575,139.9198688,-21.98647777,42.45005417,33.33740234,21.01169205,2
element_3164,170.3697674,0.158364485,24.75053151,267.4531432,150758.7,3.895958298,23.23911569,139.3225849,-22.83697688,41.86470032,34.58735657,20.42120361,2
element_3165,182.019648,0.148190348,23.17599326,287.3086973,18702.7,4.079877348,26.0001519,143.4106344,-26.12154593,35.91784286,37.55467987,23.9051857,2
element_3166,140.6225744,0.081900173,23.56458566,289.8310523,149390.8,5.216917967,24.80990468,142.7570477,-25.2588519,39.82559967,35.31340027,21.60234261,2
element_3167,229.3659554,0.161321559,24.25420438,249.0748689,25272,3.848950954,23.72161722,137.474055,-22.35992858,29.11590385,47.4910965,20.01611137,2
element_3168,233.786454,0.138556333,24.8325209,302.8470494,118078.2,4.26953819,25.50833003,138.6256197,-21.53918471,38.18175125,37.11252975,22.13274002,2
element_3169,303.6047563,0.255399895,23.14017364,411.6233582,53564.2,3.485415348,24.3611137,145.0564161,-24.41987992,42.15034485,34.81363678,20.48087502,2
element_3170,261.5475968,0.179673027,23.91403658,420.7386005,95272.9,3.746992243,24.3255579,144.3190288,-22.74432616,43.62405777,33.64640427,20.2068882,2
element_3171,219.0032381,0.134007529,24.71182046,382.1019963,6625.5,3.801141602,24.56360224,143.0002609,-21.79936095,56.79533005,21.78537178,19.54704666,2
element_3172,229.7117681,0.186175348,24.53989699,379.2939459,9342.5,3.54533444,23.41641371,143.2708329,-22.26436108,55.40332031,22.72485352,19.64165306,2
element_3173,427.1246597,0.206836357,23.84130757,266.6640736,34628.4,3.981327074,24.78907112,135.492712,-22.02128987,22.46497536,58.46957779,15.61843395,2
element_3174,266.0256535,0.122874908,25.5123047,361.4291449,51614.6,4.254816414,23.15637005,137.3767736,-20.39660378,35.94314194,42.53522873,19.35305214,2
element_3175,404.6668676,0.192988172,24.494562,311.9941907,78249.7,3.96034688,26.70088994,133.5904505,-20.72810993,16.8333168,67.48317719,12.82331181,2
element_3176,167.3568432,0.177909073,22.21717326,271.3153752,87902.1,3.841797258,23.32745554,143.4097186,-28.311179,36.5875206,39.35555649,21.59581566,2
element_3177,267.85663,0.115259238,25.88218224,372.1983076,64371.7,4.474523116,24.82606667,135.8892126,-19.62682317,37.19534683,42.65691757,18.36828995,2
element_3178,162.6676402,0.14876982,21.72573608,295.2408145,67244.8,4.014686002,22.61269329,144.6957815,-28.80138361,32.47499847,43.0616951,22.21091652,2
element_3179,378.3352586,0.21599098,25.99920503,486.2863606,80788.8,3.475742192,23.77869633,128.4900996,-19.46233045,17.4494915,67.28839111,12.48419762,2
element_3180,357.8070122,0.301481177,21.68665529,192.1087933,161182.2,3.641042035,27.93271283,134.4672683,-25.15250377,18.02218437,67.08931732,12.05647278,2
element_3181,463.3722204,0.135443424,23.86883388,336.573547,53170.8,4.125914822,29.78396606,129.6735908,-22.57384124,11.53084373,75.60203552,10.26199532,2
element_3182,452.7334217,0.231262593,23.90428406,251.8089791,52882.2,3.2926506,24.54593051,122.3483888,-23.9841757,14.15109062,71.68533325,11.91784096,2
element_3183,398.8205278,0.184118925,24.67072311,348.1959473,45837.2,3.848751987,25.12281072,131.7440863,-20.30817543,11.51340675,76.21526337,10.05844784,2
element_3184,377.7548103,0.234118623,19.898339,233.8698831,47423.1,3.233574786,24.83869713,121.9918389,-29.47966265,23.68935585,54.59049606,19.77109718,2
element_3185,132.4003786,0.25548168,20.09455378,178.9617453,134656.4,3.699090192,25.15927176,140.2874868,-30.33288936,31.45574951,46.75265121,19.16217041,2
element_3186,480.6013082,0.257289186,20.81678322,252.4654519,73779.3,3.248522679,24.7372333,127.9894374,-26.85125585,12.67128944,73.68399811,11.59735012,2
element_3187,251.2338107,0.107362613,26.27285375,427.1746617,39641.9,4.50102948,24.31553489,135.1981359,-18.38750679,38.1545639,42.03607178,18.35330009,2
element_3188,352.8854183,0.19942847,24.92320447,286.6548507,38808.2,3.233234103,23.4525784,124.9980237,-22.69032732,9.042499542,81.78166962,7.598000526,2
element_3189,360.8608717,0.288143203,20.17133776,271.9882659,65879,3.019072588,22.72082928,117.369543,-29.09585257,20.74787521,59.68808746,16.73484802,2
element_3190,221.9327569,0.149567676,26.69674301,444.8709445,35899.4,3.789556087,30.29789799,125.3693014,-19.75343203,9.757766724,78.49230194,9.940300941,2
element_3191,188.9439943,0.516361033,18.6009946,218.0809576,33357.6,3.300109757,23.7699645,137.9876249,-31.23220195,31.87779427,40.81478119,23.3734169,2
element_3192,241.9449191,0.128915729,26.56046227,545.5793243,64813.4,3.916513729,22.91559819,133.6012792,-17.44414927,28.42077827,54.16397858,15.95267487,11
element_3193,505.221675,0.175454545,22.44454633,239.9299019,31076.7,3.5565685,24.52343447,121.8638998,-26.20305759,23.05397797,55.8757515,18.00109863,2
element_3194,272.1606359,0.153976387,20.26481012,187.3048803,30186.5,3.679141272,24.36461862,133.343991,-28.19792261,24.83484268,54.25583649,18.74537277,2
element_3195,334.6049936,0.239742383,25.71697083,349.7960889,27500.1,2.990755798,24.93298592,125.5120379,-21.51214271,8.978905678,80.52295685,8.704862595,2
element_3196,469.4708125,0.283311274,20.29760884,239.94057,42892,3.308750955,24.57294286,129.0620296,-27.23801194,13.10407066,72.88525391,12.08952045,2
element_3197,558.8830812,0.284919522,21.73864922,334.1975105,89261.1,3.542822988,27.33814486,130.1189954,-24.45899125,13.34380913,71.96928406,11.29198933,2
element_3198,430.3302084,0.158905649,24.52032813,342.6035523,25921.7,3.858211549,26.80329821,130.9929095,-20.72981554,11.25669956,76.61360931,10.10963821,2
element_3199,460.0723001,0.15940342,24.14938506,333.4299967,25655.1,3.941230839,27.583645,130.7343133,-21.36793934,12.00986862,75.3792038,10.42013836,2
element_3200,645.1415177,0.332878845,21.82341815,279.2697652,22726.7,3.929262699,29.38811217,132.8411146,-23.0530728,18.66322327,62.2220459,14.01980305,2
element_3201,586.170093,0.344236796,19.96666248,263.2426235,19611,3.557538192,26.07633094,130.9190196,-26.68631742,16.59722137,66.38639069,14.35299778,2
element_3202,165.7858751,0.109774297,23.13278585,161.6211465,98577.9,4.733572885,35.1179252,137.1376317,-24.55912467,19.53464127,66.72405243,11.65859127,2
element_3203,445.1191043,0.253527772,20.87712562,205.7174237,17067.6,3.092955078,23.72399291,123.725441,-28.00901875,15.96938801,68.00940704,13.92092609,2
element_3204,310.9971539,0.193695569,25.67578409,301.7007461,16957.5,3.61274794,28.8319638,121.8877795,-21.62384626,13.82973385,71.07930756,12.59471989,2
element_3205,307.1563988,0.2190413,25.63119306,305.0610538,15776,3.527098938,27.20894295,122.8140155,-22.02395362,12.92627811,72.87414551,11.53960323,2
element_3206,149.7025476,0.264908551,18.20191535,221.6009498,80717.2,2.937374526,21.70266996,134.8182238,-31.45146756,20.81599998,54.95834351,19.62379265,2
element_3207,459.3012078,0.211385124,21.6787148,222.0966682,14987.6,3.353805088,24.7579969,118.0953055,-27.53452517,25.45503044,51.2959404,21.59348488,2
element_3208,482.4797821,0.172488393,22.77711991,231.4551792,23011.7,3.470298766,23.34449957,123.0180497,-25.52933025,23.70654869,54.17066956,19.37989807,2
element_3209,317.1624328,0.241315922,19.52428686,207.9360213,50967.7,3.093964828,23.33991888,130.7607447,-28.77845788,16.22192001,66.25348663,15.89181614,2
element_3210,434.8387615,0.25409064,20.18686172,255.9870673,14036,3.050458822,23.11060308,119.453373,-29.22795739,23.22873878,52.9285202,20.26350975,2
element_3211,375.3642334,0.178189625,25.02837005,390.5070078,13961.1,3.462880561,24.79591379,129.179646,-21.0003192,11.01728821,76.61421967,9.688499451,2
element_3212,467.7967478,0.262317969,20.25583008,222.9660944,13925.2,2.921268213,21.36979081,122.9471797,-28.81740975,17.91888809,64.70689392,15.07437897,2
element_3213,492.588238,0.187996039,21.33910497,236.9287455,13736.7,3.482572905,26.57495144,121.1693986,-27.46791157,23.30475426,56.27048111,18.65036392,2
element_3214,347.6822517,0.161733678,24.88650405,273.6426977,16501.4,3.639263365,26.17625263,123.7189183,-23.04525259,10.7832346,77.68893433,9.368570328,2
element_3215,503.0453719,0.23154844,21.49533467,217.7059824,18707.4,3.129090149,22.19426878,122.7602557,-27.11254807,14.79695225,70.87823486,11.62515736,2
element_3216,86.26242449,0.116069498,15.31994702,460.425311,18529.2,4.197646546,24.36452195,140.6702171,-36.27615348,21.99111557,60.68823624,14.44730377,5
element_3217,604.4134625,0.278428194,22.31169109,317.4856263,11835.8,3.99252399,28.84427892,131.564188,-22.79518672,14.5038929,68.82855988,12.23024368,2
element_3218,556.5830727,0.226389975,22.19636467,255.7159967,11630.4,3.390492738,24.78008826,119.9826419,-26.54262128,20.54587555,59.26241684,17.58184814,2
element_3219,453.8012223,0.199230001,20.53221619,224.3132513,11255.4,3.411657087,26.40811144,122.2765332,-28.62081515,20.15283203,61.6520195,16.4816227,2
element_3220,436.6837779,0.25447051,23.67394976,291.1175998,83025.1,2.994609214,25.03838055,126.9306483,-24.07915211,11.10253906,76.66310883,10.09317493,2
element_3221,419.7819535,0.277774591,19.69381719,243.8024943,10273.4,2.94896132,23.21805288,120.5799909,-29.55577299,28.51648331,44.71099091,23.9410305,2
element_3222,168.2925509,0.05651702,18.66654078,213.9132132,87105,4.505989375,23.6793694,126.420144,-31.12968572,25.6127758,45.24799347,26.4992485,2
element_3223,303.2395652,0.195871033,25.88303884,326.202772,9883.2,3.345031603,24.51841617,124.0478815,-21.73807104,9.70473671,79.4510498,8.379669189,2
