Filename,660448838.4,eps_PPT,eps_PET,eps_n,dRPPT,dRPET,dRCC,dRn,dR,pPPT,pPET,pCC,pn,hisR,dis_n,v_4_LAI,v_4_PPT,v_4_AET,v_4_R,v_7_LAI,v_7_PPT,v_7_AET,v_7_R,v_10_LAI,v_10_PPT,v_10_AET,v_10_R,r_4_LAI,r_4_PPT,r_4_AET,r_4_R,r_7_LAI,r_7_PPT,r_7_AET,r_7_R,r_10_LAI,r_10_PPT,r_10_AET,r_10_R,tree_4,tree_7,tree_10,v_tree_4,v_tree_7,v_tree_10
element_3337,26857.5,4.093165194,-3.093165194,-2.73153988,-159.2699546,-111.0918849,-270.3618395,6.737943383,-263.6238961,60.41559848,42.14029401,102.5558925,-2.555892498,312.3688358,-0.069496293,-0.256351837,-279.8683603,-114.4313763,-165.4369841,-0.061438294,-389.9578738,-170.400251,-219.5576229,0.000131738,-493.5060119,-238.8916799,-254.6143321,-5.604801312,-13.18737633,-6.322610036,-52.96206445,-1.343268829,-18.37478601,-9.415025597,-70.28794097,0.002880274,-23.25396658,-13.19934254,-81.51079841,94.43842877,94.4741501,94.21124389,-0.766211202,-0.730489881,-0.993396083
element_3338,17297.7,4.61445414,-3.61445414,-3.747831362,-82.832708,-50.46680429,-133.2995123,0.113343667,-133.1861686,62.19317581,37.89192587,100.0851017,-0.08510168,142.7545556,-0.002167653,-0.335023323,-285.1768312,-194.6237771,-90.55305407,-0.154701209,-363.3381937,-251.4132594,-111.9249342,-0.165773286,-457.740499,-332.9191527,-124.8213464,-7.794403731,-15.51956318,-11.48374131,-63.43268953,-3.599163403,-19.77317031,-14.83459459,-78.40375648,-3.856758109,-24.91062322,-19.64383531,-87.43773243,93.33355119,93.35121308,92.89040655,-1.093911897,-1.076250013,-1.537056537
element_3339,9409.5,4.600183655,-3.600183655,-3.346176339,-121.2938127,-78.98005737,-200.2738701,-1.373598414,-201.6474685,60.15141852,39.16739345,99.31881197,0.681188028,213.0379353,0.020827693,-0.24249024,-277.2840131,-146.852869,-130.4311443,-0.045476449,-381.4068944,-215.6333708,-165.7735236,0.024578578,-479.8561818,-293.843735,-186.0124467,-5.424942426,-14.30553769,-8.511924379,-61.22437495,-1.017389895,-19.67740817,-12.4985978,-77.81408665,0.549866949,-24.75656861,-17.03184738,-87.3142365,93.79946579,93.86634814,93.67323116,-0.965813778,-0.898931433,-1.092048412
element_334,9655.3,2.130117213,-1.130117213,-1.094715182,148.1436619,-127.1812171,20.96244478,-45.0459135,-24.08346872,-615.125934,528.0851301,-87.04080393,187.0408039,577.0014817,0.13021526,0.750025104,127.1809244,139.6967692,-12.51584493,1.181696168,208.9175697,213.8152675,-4.897698067,1.629870481,318.451163,328.0168656,-9.565702507,22.25206913,6.962610224,11.17908985,-2.169118334,35.05907295,11.43734105,17.11034621,-0.848818976,48.35570229,17.43383557,26.24921129,-1.657829799,66.20491793,65.86617927,65.72899944,3.053355546,2.71461689,2.577437063
element_3340,62622.1,3.475498371,-2.475498371,-1.898197786,-99.99234888,-141.8384271,-241.830776,10.4021051,-231.4286709,43.20655194,61.2881829,104.4947348,-4.49473484,409.1508895,-0.073193293,-0.292115754,-135.4089041,-23.15603347,-112.2528707,-0.086388189,-168.476202,9.639381733,-178.1155836,-0.081955916,-247.0681255,-6.392642667,-240.6754826,-7.125593079,-5.904314332,-1.228933409,-27.43556804,-2.107271093,-7.346167231,0.511579769,-43.53298213,-1.999154458,-10.77305724,-0.339269338,-58.82316006,76.42157528,76.14766001,74.48395265,0.381682459,0.107767196,-1.555940171
element_3341,9221.6,4.272884563,-3.272884563,-2.489677309,-92.36120852,-114.4787205,-206.839929,6.410432487,-200.4294965,46.08164473,57.11670312,103.1983478,-3.198347847,279.5412461,-0.071467983,-0.378329295,-190.2527928,-77.46616897,-112.786624,-0.197481287,-190.0146407,-37.58547997,-152.4291606,-0.259942505,-296.7983927,-96.15529257,-200.6431001,-9.953971614,-8.531175851,-3.971508966,-40.347042,-5.195799406,-8.52049681,-1.926919489,-54.52832551,-6.839175163,-13.3088153,-4.929656542,-71.77584806,73.09421561,72.19883915,66.63868405,0.762177009,-0.133199458,-5.69335455
element_3342,14630.1,1.84479108,-0.84479108,-0.819068663,-185.4939244,-198.9479798,-384.4419042,-3.22739812,-387.6693023,47.84849441,51.31899239,99.1674868,0.832513201,1250.038732,0.00684397,-0.161861744,10.15232667,83.473196,-73.32086933,-0.147772534,-140.6887625,120.6720972,-261.3608597,-0.066872766,-288.5022052,140.4541681,-428.9563733,-4.13735574,0.386616049,6.066777141,-5.865487799,-3.777220761,-5.357642177,8.770368884,-20.90822092,-1.70933796,-10.98660302,10.20811682,-34.31544657,42.06655194,42.27497181,41.69947307,3.27849669,3.48691656,2.911417823
element_3343,8799.7,2.742563967,-1.742563967,-1.014433855,-215.1629261,-236.3959102,-451.5588364,-33.51991552,-485.0787519,44.35628757,48.73351168,93.08979926,6.910200744,918.6379294,0.172646823,-0.249800667,-16.77936037,80.54440923,-97.32376965,-0.264823623,-172.8564982,106.2802613,-279.1367595,-0.187334454,-349.6589247,181.4519727,-531.1108975,-6.350977714,-0.664934697,5.018899997,-10.59435568,-6.732924069,-6.849980021,6.622557771,-30.38593885,-4.762825329,-13.85632981,11.3066731,-57.81504121,38.34987519,38.7824215,37.8483166,3.393822198,3.826368514,2.892263614
element_3344,24345.9,3.057758105,-2.057758105,-1.046650236,-134.987537,-273.7804599,-408.7679969,-9.28913888,-418.0571358,32.28925557,65.48876612,97.77802169,2.22197831,842.8023822,0.061449653,-0.106863975,-20.92351177,119.7411762,-140.6646879,-0.001111202,-151.9036239,169.5457379,-321.449362,0.103549603,-224.3009303,221.2180213,-445.5189516,-2.46025323,-0.788713524,6.615302619,-16.69011513,-0.02558242,-5.726019793,9.366839374,-38.1405379,2.383948801,-8.455042307,12.22156155,-52.86161513,62.86818306,62.91171555,62.6466876,2.159987653,2.203520144,1.938492192
element_3345,11638.6,1.897936231,-0.897936231,-0.90656146,-157.8789141,-192.8705174,-350.7494315,-4.391015519,-355.140447,44.45534588,54.3082375,98.76358338,1.236416622,1138.836176,0.009299253,-0.112436501,-16.4722629,83.66092017,-100.133183,-0.054799758,-152.089934,111.8655114,-263.9554454,0.01435013,-253.2914054,137.7414768,-391.0328822,-2.758949861,-0.645521138,5.921047186,-8.792588883,-1.344668189,-5.960156649,7.917208775,-23.17764845,0.352121329,-9.926077382,9.748563389,-34.33618376,54.93093352,55.01597978,54.69511389,3.098885879,3.183932139,2.863066252
element_3346,38300.7,4.128460585,-3.128460585,-4.616341522,-55.14484671,-22.77771415,-77.92256086,-41.06418152,-118.9867424,46.34537059,19.14306896,65.48843956,34.51156044,105.2587358,0.7560944,0.042956738,-170.8649007,-102.0709361,-68.79396452,0.372926078,-275.6832862,-182.4734906,-93.20979565,0.601185913,-390.9105752,-292.2947304,-98.61584491,1.21490888,-13.16463074,-8.55833067,-65.35701193,10.547151,-21.24057456,-15.29983491,-88.55302596,17.0028297,-30.11849335,-24.50800444,-93.68898852,67.50371144,67.89852279,67.23685592,-2.819219846,-2.424408499,-3.086075364
element_3348,69650.4,3.351532569,-2.351532569,-3.601256096,-112.9861115,-38.27254316,-151.2586547,-37.01401072,-188.2726654,60.01195727,20.32825268,80.34020996,19.65979004,177.6156246,0.327208567,-0.37101432,-255.417273,-168.339294,-87.07797918,-0.115051046,-369.7348183,-240.3750431,-129.3597752,-0.039416208,-509.9499398,-355.6239592,-154.3259807,-8.954985619,-17.54167713,-13.16751441,-49.02608056,-2.776929105,-25.39283554,-18.80215705,-72.83130385,-0.951369153,-35.02260083,-27.81693742,-86.88761538,70.6240486,71.46705928,71.33942807,-2.597475405,-1.754464732,-1.882095935
element_3349,85209,4.459924679,-3.459924679,-5.339985344,-51.89933218,-19.27640821,-71.17574039,-49.04535587,-120.2210963,43.16990428,16.03413112,59.2040354,40.7959646,96.23164936,1.15797316,-0.338242857,-214.1244097,-143.1313764,-70.99303331,-0.176216416,-319.499957,-227.9643881,-91.53556882,-0.062382959,-416.6940962,-322.9156978,-93.77839838,-9.179445135,-17.32498895,-12.55872774,-73.77306092,-4.782270756,-25.85101452,-20.00220187,-95.12002489,-1.692987561,-33.71507538,-28.33348238,-97.45068177,74.79627173,75.46157714,74.59870893,-1.440399778,-0.775094369,-1.637962576
element_335,252965.4,2.569486955,-1.569486955,-1.17594522,146.6985274,-140.9899634,5.708563959,6.378109675,12.08667363,1213.721259,-1166.491027,47.23023167,52.76976833,420.2274597,-0.03002158,0.74390986,148.9667355,121.90108,27.06565567,1.138377352,223.1454835,177.8049626,45.34052103,1.553593597,332.3493554,311.8670564,20.48229903,22.20284541,8.01236171,8.471330619,6.440715627,33.97618144,12.00215821,12.35628613,10.78951886,46.36878784,17.87582469,21.67272796,4.874098194,62.98446615,62.8077011,62.73856269,2.790760835,2.613995781,2.544857371
element_3350,6842.4,4.679087222,-3.679087222,-5.398844975,-32.78627907,-10.36964816,-43.15592723,0.114723335,-43.04120389,76.17416825,24.09237479,100.266543,-0.266543044,38.46558904,-0.006105123,-0.54578882,-275.2554524,-249.0395969,-26.21585552,-0.294161648,-379.3625963,-346.6766741,-32.68592215,-0.230412254,-514.6783197,-478.5897969,-36.08852288,-13.17615649,-20.0444996,-18.65805767,-68.1540467,-7.101501116,-27.62573217,-25.97303183,-84.97444849,-5.562495608,-37.47961859,-35.85596886,-93.8202788,80.81515082,82.30150248,81.99757557,-0.038392259,1.447959407,1.144032495
element_3351,58785.4,3.985843551,-2.985843551,-4.554263332,-54.24472067,-17.37679964,-71.62152031,0.01108517,-71.61043514,75.74974313,24.2657367,100.0154798,-0.015479825,70.19486739,-0.000288943,-0.536916205,-271.6760852,-228.3997658,-43.27631932,-0.256724182,-380.7282021,-324.7060852,-56.02211673,-0.20744609,-524.3697883,-460.7323831,-63.63740509,-12.79654425,-19.41700364,-17.18621157,-61.65168613,-6.118612775,-27.21108442,-24.43289493,-79.80942028,-4.944147789,-37.47731451,-34.66835523,-90.6582026,80.7190396,81.99119946,81.82236002,-1.059669334,0.212490522,0.043651079
element_3352,49193.2,3.970400916,-2.970400916,-4.747152166,-49.87190218,-16.1099476,-65.98184978,-0.118189868,-66.10003965,75.44912598,24.37206949,99.82119547,0.178804535,63.09753984,0.003326343,-0.519038714,-268.2973283,-228.5513379,-39.74599034,-0.249460059,-384.2197326,-333.0761803,-51.1435522,-0.222080727,-530.4123501,-472.5834454,-57.82890465,-12.76602652,-19.59601628,-17.49950404,-62.99134712,-6.13559961,-28.06280697,-25.50266393,-81.05474847,-5.462190736,-38.74048659,-36.18432509,-91.65001488,80.79964801,81.99044486,81.99186795,-1.150923554,0.039873299,0.041296392
element_3353,6762.4,4.641656461,-3.641656461,-5.690615693,-61.66523537,-20.01814112,-81.68337649,-51.270425,-132.9538015,46.38094938,15.0564639,61.43741328,38.56258672,102.1811241,1.266954567,-0.505657966,-263.49873,-171.7315212,-91.76720894,-0.259344175,-373.3070486,-275.5747904,-97.73225819,-0.229283275,-515.7197424,-415.283202,-100.4365405,-12.96521262,-19.80090668,-13.97828159,-89.80837682,-6.649657663,-28.05257555,-22.43072205,-95.64609813,-5.87888773,-38.75433665,-33.80244638,-98.29265569,78.20386017,79.47897405,79.3010656,0.638706947,1.913820818,1.735912378
element_3354,22679.1,4.610859584,-3.610859584,-5.654086442,-55.89806005,-18.77719794,-74.67525799,-36.6870683,-111.3623263,50.19476686,16.86135569,67.05612255,32.94387745,93.66458098,1.00427244,-0.32269275,-282.0727474,-197.8719153,-84.20083207,-0.132619389,-381.2237783,-292.240222,-88.98355632,-0.130692012,-509.7530359,-418.1020543,-91.65098158,-8.552852896,-20.60380878,-15.51489424,-89.89612849,-3.515028217,-27.84622726,-22.91419745,-95.0023535,-3.46394381,-37.234558,-32.78286938,-97.85020189,80.79782373,81.39631668,80.64757829,-0.239250284,0.359242663,-0.389495721
element_3355,23684.5,4.586559607,-3.586559607,-5.781049388,-50.6955597,-16.73220456,-67.42776426,-32.28347298,-99.71123724,50.84237354,16.78066086,67.6230344,32.3769656,82.66534542,0.9677063,-0.371534259,-274.6842282,-200.8487947,-73.83543348,-0.179475546,-376.2844698,-297.772732,-78.51173778,-0.171620039,-507.0959619,-426.0963232,-80.99963868,-10.13601822,-20.69174936,-16.13449747,-89.31848419,-4.896365179,-28.34521657,-23.92054877,-94.97539432,-4.682055012,-38.19914457,-34.22898333,-97.98499996,75.98214618,76.69200768,75.98234128,0.535643188,1.24550469,0.535838289
element_3356,30805.5,4.20143715,-3.20143715,-4.747144184,-83.00316221,-30.47518187,-113.4783441,-66.25915804,-179.7375021,46.18021349,16.95538299,63.13559649,36.86440351,143.8542358,1.00063145,-0.332225322,-248.5218067,-145.1489253,-103.3728814,-0.036979531,-367.6521922,-235.8238805,-131.8283116,0.065202369,-507.4174962,-368.5012264,-138.9162698,-7.86237281,-17.50262881,-11.37479881,-71.85946301,-0.875149612,-25.89261658,-18.48066866,-91.64020153,1.543065187,-35.73585838,-28.87811469,-96.56738221,74.46743843,74.95364613,74.84402893,-0.328432606,0.157775093,0.048157889
element_3357,64285.5,4.661816227,-3.661816227,-5.609069817,-51.50541162,-18.84145208,-70.3468637,-33.91673183,-104.2635955,49.39922833,18.07097865,67.47020697,32.52979303,88.60510619,0.97710602,-0.286888199,-248.8788491,-170.7229094,-78.15593977,-0.034435751,-364.4264449,-280.4784699,-83.94797505,0.025196085,-501.3523564,-414.6879295,-86.66442683,-7.217337582,-18.26549786,-13.40098907,-88.2070381,-0.866311142,-26.7456655,-22.01631242,-94.74394723,0.633865922,-36.79481171,-32.55115809,-97.8097432,84.63193063,85.18958654,84.88717992,-0.833045621,-0.275389715,-0.57779633
element_3358,70315.5,4.158386755,-3.158386755,-4.814353108,-31.16925573,-14.10393931,-45.27319504,0.971680069,-44.30151497,70.35708768,31.83624605,102.1933337,-2.193333725,45.04451703,-0.035759287,-0.128204656,-195.6540838,-169.7645283,-25.88955553,0.184887505,-309.4600012,-274.4510153,-35.00898591,0.376016867,-428.2022171,-388.017242,-40.18497518,-3.360386921,-14.6456694,-13.15113955,-57.47548701,4.846107564,-23.16460144,-21.26088199,-77.72085976,9.855821154,-32.05303967,-30.05851074,-89.21169063,81.66112098,82.01721414,81.99298493,-1.597087602,-1.240994439,-1.265223656
element_3359,66409.3,3.936022876,-2.936022876,-4.498227027,-34.87498644,-16.6094699,-51.48445634,-0.144887527,-51.62934387,67.54876941,32.17060039,99.71936981,0.280630193,54.93152467,0.004132543,-0.022432911,-169.3751673,-140.9044931,-28.47067409,0.282283937,-284.8495515,-244.0512077,-40.79834375,0.474719101,-404.9772214,-357.2738855,-47.70333583,-0.613411788,-12.79523412,-11.10529283,-51.82938987,7.718850804,-21.51860134,-19.23473174,-74.27127499,12.98085169,-30.59349517,-28.15830092,-86.841456,83.60362232,84.2660112,84.38802788,-1.738997428,-1.076608544,-0.954591863
element_336,430933.2,2.060417178,-1.060417178,-1.147784614,116.5520058,-113.7279312,2.824074602,-9.264314298,-6.440239696,-1809.746396,1765.895938,-43.85045798,143.850458,537.8438474,0.025413123,0.695451285,75.5463499,85.45933383,-9.912983933,1.121288081,177.4851015,174.7029066,2.782195127,1.533329135,250.1032681,240.6445543,9.458713917,20.43638721,4.273404683,6.948015349,-1.843097022,32.94993897,10.03973938,14.20369692,0.517286781,45.05809192,14.14750651,19.56488522,1.758635701,66.6161939,65.95517716,65.55794567,3.09705534,2.436038603,2.038807109
element_3360,96410.4,3.800596414,-2.800596414,-3.694617309,-54.5258471,-27.99797302,-82.52382012,-0.811718035,-83.33553815,65.4292854,33.59667873,99.02596413,0.974035871,98.81315556,0.013706303,0.105829481,-148.672946,-109.3034346,-39.36951143,0.513930075,-266.7587442,-202.637221,-64.12152325,0.878651031,-393.6021266,-313.2282544,-80.37387229,3.345097112,-9.858583065,-7.756182045,-39.84237848,16.24449053,-17.6889159,-14.37915634,-64.89168662,27.77272448,-26.09996886,-22.22670652,-81.33924256,67.36407237,67.81629984,67.96330917,-1.415218916,-0.962991446,-0.815982118
element_3361,42497.1,3.818084071,-2.818084071,-3.942958735,-56.91787666,-24.743505,-81.66138166,-1.046604594,-82.70798626,68.81787266,29.91670589,98.73457856,1.265421444,90.91268303,0.01907419,-0.178696803,-171.5315339,-132.2712883,-39.26024564,0.165387634,-294.0974524,-232.8295646,-61.26788764,0.373444267,-445.8833585,-369.0221621,-76.86119625,-4.942657016,-11.41702947,-9.37093638,-43.18456383,4.574532577,-19.57493881,-16.495122,-67.39201352,10.32926663,-29.6777119,-26.14386877,-84.54397526,70.62494288,71.17124263,71.28746013,-1.543903188,-0.997603438,-0.881385931
element_3362,742.5,4.703827396,-3.703827396,-4.090801169,-61.56467501,-28.10151502,-89.66619003,2.055897211,-87.61029281,70.27105267,32.07558623,102.3466389,-2.3466389,90.41380937,-0.052188757,-0.209432053,-203.9651929,-160.6759738,-43.28921892,0.104604592,-327.447313,-262.3410153,-65.10629759,0.439007083,-488.7164747,-409.7688403,-78.94763455,-6.01026623,-11.5717954,-9.608700922,-47.87899019,3.001935182,-18.57745067,-15.68844611,-72.00924068,12.59859423,-27.72692229,-24.50488484,-87.31811556,46.69565528,46.74296817,46.71809078,-1.1929856,-1.145672711,-1.170550096
element_3363,37353.9,4.041471124,-3.041471124,-4.435955979,-38.23129066,-16.46862399,-54.69991465,1.771080968,-52.92883369,72.2315003,31.11465499,103.3461553,-3.346155289,57.17588675,-0.05008919,-0.230755377,-196.8529545,-168.6760139,-28.17694071,0.032398274,-304.317937,-263.624208,-40.69372907,0.237088413,-441.6445926,-392.5345392,-49.11005351,-6.798751803,-13.6187862,-12.15003763,-49.28116084,0.954551221,-21.053486,-18.98932737,-71.17288666,6.98534219,-30.55409201,-28.27497112,-85.89294597,65.29370739,65.13075742,64.25769206,-1.532730215,-1.695680187,-2.568745548
element_3364,5912760.5,2.809808076,-1.809808076,-3.452943354,-67.10818429,-22.98290193,-90.09108623,6.60979666,-83.48128957,80.38709589,27.53060243,107.9176983,-7.917698319,109.8351489,-0.06407119,-0.310163542,-209.4187309,-167.4390173,-41.97971359,-0.103400437,-298.2847675,-234.8073801,-63.47738739,0.011561063,-419.6460266,-336.0341155,-83.61191115,-9.125181248,-16.78029982,-14.71126969,-38.22065522,-3.042097477,-23.90095579,-20.63028528,-57.79332755,0.340132793,-33.6253883,-29.52411318,-76.12491261,74.93670674,73.35892115,70.19763074,-1.998150469,-3.575936059,-6.737226463
element_3365,5393040.5,2.717723186,-1.717723186,-3.480561768,-63.07659889,-21.23871202,-84.31531091,8.145838348,-76.16947256,82.81086473,27.88349625,110.694361,-10.69436097,102.880535,-0.080892603,-0.313588645,-211.8949934,-167.4219848,-44.47300856,-0.117939519,-290.490282,-230.0256114,-60.46467061,0.001403053,-406.6056985,-329.1804821,-77.42521644,-9.682286438,-17.98818357,-15.57287532,-43.2278162,-3.641471796,-24.6602925,-21.39599629,-58.77173037,0.043320317,-34.51755903,-30.61895731,-75.25740069,77.33448043,76.03250579,73.14993493,-0.503020198,-1.804994832,-4.687565698
element_3366,513313.5,4.729808117,-3.729808117,-5.413528076,-24.34712609,-10.18297411,-34.5301002,0.369631454,-34.16046875,71.27281031,29.80923413,101.0820444,-1.082044442,33.69083726,-0.022392037,-0.439435555,-270.6200412,-246.7539594,-23.86608175,-0.244277351,-356.0383882,-327.8248588,-28.2135293,-0.231720976,-472.2829922,-441.0412472,-31.24174493,-12.00838527,-18.99476395,-17.7390944,-70.83849403,-6.675328184,-24.99025981,-23.56726568,-83.74244034,-6.332202134,-33.1494442,-31.70636994,-92.73068723,81.71065578,80.28738812,77.65676811,-1.948454835,-3.371722495,-6.0023425
element_3367,5333427.5,2.740877791,-1.740877791,-3.57051023,-58.76970374,-20.00353246,-78.77323619,7.119468729,-71.65376746,82.01900028,27.91693049,109.9359308,-9.935930769,94.47026166,-0.07542862,-0.298968555,-204.3508479,-164.3637692,-39.98707865,-0.09815703,-280.0854314,-225.4900255,-54.59540591,0.02985314,-400.0893925,-328.3640731,-71.72531934,-9.359913861,-17.82739707,-15.62684525,-42.32768911,-3.073036703,-24.43441879,-21.43840915,-57.79110267,0.934622762,-34.90346399,-31.21913412,-75.92370137,78.48098749,77.81821727,75.50218982,0.342735774,-0.320034447,-2.6360619
element_3368,59471.8,3.959621347,-2.959621347,-5.058439774,-22.43825694,-9.581619071,-32.01987601,0.050607998,-31.96926801,70.18695871,29.97134331,100.158302,-0.158302023,32.36788777,-0.002203867,-0.108245068,-156.9227822,-140.0690704,-16.85371175,0.154731435,-258.6820546,-234.5818999,-24.10015466,0.262970917,-398.2703608,-369.4773258,-28.79303504,-3.21022678,-13.19913553,-12.11126484,-52.06923562,4.588874172,-21.75834158,-20.28344665,-74.45698906,7.798935297,-33.49943454,-31.9473652,-88.95555756,82.93192599,83.70443712,83.1019993,-1.676033218,-0.903522082,-1.505959905
element_3369,5291239,2.837807862,-1.837807862,-3.625212628,-55.64312196,-20.71331127,-76.35643323,6.502084132,-69.8543491,79.65591645,29.6521427,109.3080591,-9.308059149,91.73090069,-0.07583837,-0.22474699,-188.6507319,-149.3246914,-39.3260405,-0.017100864,-276.3838215,-220.8643687,-55.51945288,0.060978117,-394.9945598,-324.4775421,-70.5170178,-7.112880752,-16.16705862,-13.88869803,-42.87109382,-0.541214832,-23.68564064,-20.54260748,-60.52426441,1.929859327,-33.85038658,-30.17967462,-76.87378765,81.53064791,81.13637852,79.10628276,-0.519647802,-0.913917187,-2.944012949
element_337,11312.4,2.183563009,-1.183563009,-1.230781956,97.18389136,-112.9072502,-15.72335881,-54.04213327,-69.76549208,-139.300804,161.8382481,22.53744415,77.46255585,533.2055594,0.162473953,0.840411306,65.46492943,120.7606636,-55.29573396,1.239345035,163.7785839,218.0589929,-54.28040878,1.601442128,203.4108535,270.9204947,-67.5096411,25.80326771,3.729838478,9.882518874,-10.37043463,38.05178665,9.331220082,17.84498403,-10.18001554,49.16930515,11.58925298,22.17093566,-12.661091,64.16397254,63.38459579,62.88985537,3.0455331,2.266156351,1.771415934
element_3370,39823.5,3.957153229,-2.957153229,-5.087422038,-22.32321892,-9.467761505,-31.79098043,0.119913101,-31.67106733,70.48458043,29.8940399,100.3786203,-0.378620333,31.94547037,-0.00530868,-0.087934741,-161.7398089,-144.694195,-17.04561385,0.156568232,-263.5553207,-239.4706135,-24.0847072,0.244163113,-398.374204,-369.8904385,-28.48376546,-2.646652334,-13.71793334,-12.61398207,-53.35846884,4.712377256,-22.35339799,-20.87629033,-75.39318384,7.348800509,-33.78803777,-32.24587799,-89.16370658,84.38763574,85.15782811,84.53348386,-1.485984861,-0.715792492,-1.34013674
element_3371,5222672.5,2.674512437,-1.674512437,-3.254596829,-82.42261407,-30.9520513,-113.3746654,5.294966142,-108.0796992,76.26095803,28.63817306,104.8991311,-4.899131085,146.6681517,-0.042056627,-0.393953897,-230.9935632,-161.3149888,-69.6785746,-0.241777831,-331.4944026,-239.860321,-91.63408159,-0.211405476,-433.86608,-322.2595105,-111.6065696,-12.44480958,-18.00447664,-14.19638481,-47.50763803,-7.637642613,-25.8378768,-21.10869822,-62.47715032,-6.678194873,-33.81709687,-28.36016698,-76.0946179,77.11366413,75.5277727,72.48856123,2.263827153,0.677935724,-2.361275748
element_3372,31253.4,4.639666638,-3.639666638,-5.517534488,-21.06938157,-9.292946948,-30.36232852,0.965378353,-29.39695017,71.67199812,31.61194238,103.2839405,-3.283940501,29.58496867,-0.063301647,-0.551987603,-265.8389422,-244.9401316,-20.89881059,-0.365718247,-354.323794,-329.065332,-25.25846194,-0.374579721,-455.9033411,-428.5497289,-27.35361224,-15.49173838,-19.36985005,-18.24029527,-70.63996187,-10.26401928,-25.81713086,-24.50496283,-85.37599691,-10.51271987,-33.21853179,-31.91340489,-92.45780365,83.09450374,81.35430997,78.52823581,-1.181719677,-2.921913444,-5.747987602
element_3373,5191667,2.621122314,-1.621122314,-3.15256418,-88.94172217,-33.87607301,-122.8177952,11.8668203,-110.9509749,80.16308308,30.5324699,110.695553,-10.69555297,156.5828864,-0.088280223,-0.374402455,-241.0959316,-165.1329496,-75.9629821,-0.235689691,-346.7660998,-249.3899769,-97.37612302,-0.215860018,-445.6520649,-330.6766465,-114.9754185,-11.93711428,-18.35937085,-14.27719025,-48.51295302,-7.514520103,-26.40611719,-21.56194844,-62.1882284,-6.882288471,-33.93624884,-28.5898932,-73.42783183,76.54785886,74.92643916,71.83373051,4.426403279,2.804983582,-0.287725077
element_3374,28404.6,3.995701927,-2.995701927,-5.064882489,-23.66260318,-10.6272884,-34.28989158,0.358726923,-33.93116466,69.73707922,31.32014038,101.0572196,-1.0572196,35.21434186,-0.015437633,-0.187747091,-200.9259923,-179.699321,-21.22667132,-0.003198609,-300.2389558,-272.3576141,-27.88134158,0.012271642,-400.2076498,-368.8550023,-31.35264743,-5.979397971,-16.34534086,-15.04967632,-60.2784837,-0.10186979,-24.42445607,-22.80973525,-79.17609731,0.390829126,-32.55691499,-30.89131536,-89.03374526,83.05192103,82.64914093,80.75201879,-0.378909163,-0.781689256,-2.678811402
element_3375,494551.3,4.628453971,-3.628453971,-5.251109359,-37.490732,-16.31053133,-53.80126333,-6.73765998,-60.53892331,61.92830984,26.94222236,88.87053219,11.12946781,61.34850326,0.260324417,-0.650088209,-296.1034972,-246.6300027,-49.47349458,-0.499637073,-397.4004603,-341.5288878,-55.87157261,-0.577288945,-490.9842748,-432.5139143,-58.47036053,-17.99403099,-20.21944011,-17.57749418,-80.64336039,-13.82963859,-27.13650761,-24.34100463,-91.07242988,-15.97899334,-33.52688243,-30.82557162,-95.30853636,83.4119526,81.52478321,78.63292021,-1.250976518,-3.138145911,-6.03000891
element_3376,4696940,2.780302136,-1.780302136,-3.335425303,-83.84760384,-32.6652119,-116.5128157,3.928857719,-112.583958,74.47562274,29.01409088,103.4897136,-3.489713622,147.1911345,-0.033289637,-0.381381906,-242.1776652,-167.6818274,-74.49583791,-0.246509963,-353.075769,-254.8167129,-98.25905593,-0.261004058,-447.3849015,-332.2659603,-115.1189411,-12.20844699,-18.18490513,-14.15562227,-50.61163377,-7.891050333,-26.51214494,-21.51150898,-66.75609662,-8.355021989,-33.59373368,-28.04973861,-78.21051284,77.86629328,76.52179173,73.7071122,2.494600125,1.150098576,-1.66458096
element_3377,142352.3,4.6268187,-3.6268187,-4.038975177,-87.45720995,-39.77998112,-127.2371911,-36.02917107,-163.2663621,53.56719462,24.36508084,77.93227546,22.06772454,166.9953638,0.64737623,-0.366322818,-254.831371,-132.058233,-122.7731379,-0.19739274,-376.5802946,-232.2616573,-144.3186374,-0.221800065,-476.4928007,-321.6104545,-154.8823461,-9.105555033,-14.8587381,-8.530719239,-73.51889003,-4.906520609,-21.95768892,-15.00367636,-86.42074491,-5.513204745,-27.78339929,-20.77544451,-92.74649464,83.08877148,82.04446391,80.81019118,-3.779852014,-4.824159581,-6.058432317
element_3378,303574.8,4.722872977,-3.722872977,-4.657826577,-53.49196958,-22.5036448,-75.99561438,-6.884360575,-82.87997495,64.54148859,27.15208929,91.69357788,8.306422123,83.03936194,0.213934987,-0.432673554,-286.817916,-226.5749788,-60.24293731,-0.252095939,-386.0007759,-315.2469515,-70.75382444,-0.291985806,-500.6002819,-423.4124643,-77.18781757,-11.12427888,-17.90332629,-14.91608474,-72.54744727,-6.481527479,-24.09437296,-20.75361661,-85.2051639,-7.507118239,-31.24773484,-27.87446448,-92.95328838,82.05194864,80.91658648,78.92473832,-2.858497289,-3.993859453,-5.985707609
