no,year,TMP,SPEED,SRAD,PPT,PET,SW,LAI,CO2,ELE,SLP,AREA,CTI,RIVER,LON,LAT,CLAY,SAND,SILT,Cluster,n,AET,R
element_4640,2069,259.3122783,6.216497905,114.057642,375.5290353,303.1274175,19.01928927,1.35E-05,1316.476533,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9,2.1106377,240.0474714,135.4815639
element_4640,2070,259.0825492,6.383899954,116.2503707,333.0608453,294.8535815,19.02519888,1.51E-05,-553.6796815,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9,1.9677519,219.5336745,113.5271708
element_4640,2071,259.6132757,6.288177892,116.2039264,394.8261051,309.8217871,19.03318106,2.15E-05,1204.983893,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9,2.07788,246.7877757,148.0383294
element_4640,2072,259.4004463,6.223800351,114.785027,389.7175801,304.6269686,19.02262154,1.43E-05,765.4381138,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9,2.1058888,244.0347617,145.6828184
element_4640,2073,259.4992962,6.322930802,114.5844296,426.2655453,306.0040317,19.03181802,1.22E-05,1411.418177,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9,2.0868263,251.9097368,174.3558085
element_4640,2074,259.3405663,6.448827541,115.7194658,394.5853525,302.6723326,19.02279053,1.16E-05,-847.0185638,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9,1.970949,238.9918675,155.593485
element_4640,2075,259.6503911,6.234072899,114.550755,383.0145121,316.4086837,19.03766006,1.96E-05,680.151991,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9,2.108615,248.2105019,134.8040102
element_4640,2076,259.4478316,6.437536458,116.5166905,354.0095616,313.9559531,19.03280233,1.66E-05,196.332575,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9,2.0992913,238.7300842,115.2794774
element_4640,2077,259.9362832,6.320646815,114.8717878,364.4023166,320.768967,19.02505279,1.80E-05,1997.483099,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9,2.0792327,243.9364645,120.4658521
element_4640,2078,260.2705668,6.372888441,115.7664442,341.0194405,315.2109754,19.05008337,2.08E-05,57.64775689,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9,1.9586457,229.7943963,111.2250442
element_4640,2079,259.8706683,6.292605467,113.6905993,414.7609543,307.4807383,19.04786152,1.43E-05,1543.557223,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9,2.073285,249.855615,164.9053393
element_4640,2080,260.1104444,6.281770041,113.4274083,366.6202903,323.5847122,19.05670111,1.86E-05,-617.5941788,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9,1.9681963,241.2644755,125.3558148
element_4640,2081,260.2321551,6.390536013,115.9300435,362.1030598,331.1177155,19.02224111,2.74E-05,1100.771989,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9,2.0897546,247.9992706,114.1037892
element_4640,2082,260.5925776,6.190424672,113.1425374,491.8328343,333.1818362,19.03138139,2.19E-05,712.9558098,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9,2.1173196,280.6166736,211.2161607
element_4640,2083,260.1032676,6.277283405,112.9867062,397.5215733,326.2604555,19.04471449,3.19E-05,670.6378878,1678.769506,0.326063521,210574.6,2.880334071,34.54762066,-28.03952952,77.32103354,10.0550518,38.60931015,32.78674316,9,2.1160207,256.8912933,140.63028
