no,date,R,PPT,PET,TMP,AET,LON,LAT,AREA,ELE,SLP,RIVER,CLAY,SAND,SILT,CTI,SW,SPEED,LAI,SRAD,CO2,n,Cluster
US_0002900,2002,22056.95816,1043.289744,879.2599976,11.71794901,771.8000122,-87.6427989,40.26531416,12.06314,203.6225548,0.135256,8.668733948,30.75,18.125,49.75,4.21524,74.0399971,3.700666571,1.100775,161.5600037,22916.18867,3.404410966,12.0
US_0002900,2003,20926.42982,1043.289744,873.3799805,11.71794901,774.9400024,-87.6427989,40.26531416,12.06314,203.6225548,0.135256,8.668733948,30.75,18.125,49.75,4.21524,74.92333298,3.735999918,1.098983325,163.2966705,23377.03477,3.561390214,12.0
US_0002900,2004,25575.74699,1043.289744,854.6599854,11.71794901,793.9400024,-87.6427989,40.26531416,12.06314,203.6225548,0.135256,8.668733948,30.75,18.125,49.75,4.21524,81.25333252,3.732000065,1.092808325,161.5900055,24507.10664,4.578276351,12.0
US_0002900,2005,28640.68861,1043.289744,875.0599976,11.71794901,784.4800049,-87.6427989,40.26531416,12.06314,203.6225548,0.135256,8.668733948,30.75,18.125,49.75,4.21524,76.12666702,3.691666651,1.096908325,161.5716705,25500.11172,3.791825676,12.0
US_0002900,2006,28215.03226,1043.289744,885.5999878,11.71794901,793.6599976,-87.6427989,40.26531416,12.06314,203.6225548,0.135256,8.668733948,30.75,18.125,49.75,4.21524,76.07999954,3.689833307,1.1113,160.5700043,26246.1207,3.87793842,12.0
US_0002900,2007,25823.33498,1043.289744,916.1799805,11.71794901,789.8199829,-87.6427989,40.26531416,12.06314,203.6225548,0.135256,8.668733948,30.75,18.125,49.75,4.21524,73.79666748,3.705166674,1.094475,161.9266693,26935.62305,3.359311904,12.0
US_0002900,2008,25823.88641,1043.289744,928.6999878,11.71794901,797.9799805,-87.6427989,40.26531416,12.06314,203.6225548,0.135256,8.668733948,30.75,18.125,49.75,4.21524,73.06999969,3.753499985,1.095975,161.4750031,27279.59883,3.394972293,12.0
US_0002900,2009,22532.35309,1043.289744,928.4799683,11.71794901,794.9999878,-87.6427989,40.26531416,12.06314,203.6225548,0.135256,8.668733948,30.75,18.125,49.75,4.21524,72.68500061,3.759333277,1.108266675,160.4333374,26191.06523,3.334533772,12.0
US_0002900,2010,21711.63782,1043.289744,931.6799683,11.71794901,790.8999878,-87.6427989,40.26531416,12.06314,203.6225548,0.135256,8.668733948,30.75,18.125,49.75,4.21524,75.82166672,3.774666691,1.109116675,160.5150024,25588.26992,3.21995842,12.0
US_0002900,2011,21391.88346,1043.289744,933.1599854,11.71794901,779.2999878,-87.6427989,40.26531416,12.06314,203.6225548,0.135256,8.668733948,30.75,18.125,49.75,4.21524,73.74833298,3.816166735,1.08635,160.5450012,24723.08633,2.996493121,12.0
US_0002900,2012,19463.2102,1043.289744,947.1399902,11.71794901,774.1399902,-87.6427989,40.26531416,12.06314,203.6225548,0.135256,8.668733948,30.75,18.125,49.75,4.21524,74.52833328,3.80583334,1.085183325,161.1866669,23664.71719,2.808930804,12.0
US_0002900,2013,18440.16991,1043.289744,931.0799927,11.71794901,741.7199951,-87.6427989,40.26531416,12.06314,203.6225548,0.135256,8.668733948,30.75,18.125,49.75,4.21524,74.09999924,3.767500019,1.091341675,160.6933319,23196.45898,2.473066749,12.0
US_0002900,2014,17741.87164,1043.289744,933.2799927,11.71794901,753.1399902,-87.6427989,40.26531416,12.06314,203.6225548,0.135256,8.668733948,30.75,18.125,49.75,4.21524,74.98499832,3.784000015,1.091583325,162.3799988,23436.57148,2.604440874,12.0
US_0003020,1989,1446.81,1160.35,918.71,14.55383301,825.2955078,-83.2563,36.7521,140.0173,628.1776918,1.971191812,30.6458193,22.60312462,36.96562576,38.70624924,2.673972487,104.3207535,2.350395679,2.69607666,164.7861267,23677.20273,3.44681468,10.0
US_0003020,1990,1627.66,1200.45,943.6,14.55383301,846.4920166,-83.2563,36.7521,140.0173,628.1776918,1.971191812,30.6458193,22.60312462,36.96562576,38.70624924,2.673972487,103.6221268,2.45127058,2.717695801,165.4636719,24175.10703,3.378848926,10.0
US_0003020,1991,1819.82,1248.56,945.6,14.55383301,862.5110229,-83.2563,36.7521,140.0173,628.1776918,1.971191812,30.6458193,22.60312462,36.96562576,38.70624924,2.673972487,108.8505844,2.178812504,2.721380371,165.0937164,24631.53633,3.492658376,10.0
US_0003020,1992,1932.48,1285.62,928.73,14.55383301,871.1950195,-83.2563,36.7521,140.0173,628.1776918,1.971191812,30.6458193,22.60312462,36.96562576,38.70624924,2.673972487,117.1644592,2.306229115,2.722034131,163.7364258,25151.18477,3.888866217,10.0
US_0003020,1993,2017.63,1291.69,914.77,14.55383301,856.0915161,-83.2563,36.7521,140.0173,628.1776918,1.971191812,30.6458193,22.60312462,36.96562576,38.70624924,2.673972487,116.5022934,2.267395735,2.729854199,161.6574677,25668.86797,3.705424713,10.0
US_0003020,1994,2045.88,1278.42,928.64,14.55383301,863.5610229,-83.2563,36.7521,140.0173,628.1776918,1.971191812,30.6458193,22.60312462,36.96562576,38.70624924,2.673972487,113.849501,2.240666628,2.75467417,163.5174286,26062.79844,3.689679053,10.0
US_0003020,1995,1995.02,1272.45,907.8,14.55383301,851.4955078,-83.2563,36.7521,140.0173,628.1776918,1.971191812,30.6458193,22.60312462,36.96562576,38.70624924,2.673972487,117.1633377,2.329937458,2.7553646,163.54776,27030.74531,3.809649444,10.0
US_0003020,1996,2017.49,1278.58,893.44,14.55383301,841.0125244,-83.2563,36.7521,140.0173,628.1776918,1.971191812,30.6458193,22.60312462,36.96562576,38.70624924,2.673972487,119.2941299,2.523979187,2.76126875,164.7036743,27784.85391,3.786909962,10.0
US_0003020,1997,1983.72,1287.84,896.47,14.55383301,839.8055176,-83.2563,36.7521,140.0173,628.1776918,1.971191812,30.6458193,22.60312462,36.96562576,38.70624924,2.673972487,116.4603394,2.339937449,2.78623623,166.0261292,28590.34219,3.635619761,10.0
US_0003020,1998,2006.32,1339.7,898.94,14.55383301,843.3595093,-83.2563,36.7521,140.0173,628.1776918,1.971191812,30.6458193,22.60312462,36.96562576,38.70624924,2.673972487,119.4907578,2.194520712,2.799825342,165.3177094,29025.01289,3.484221999,10.0
US_0003020,1999,1712.44,1259.32,916.14,14.55383301,842.7160156,-83.2563,36.7521,140.0173,628.1776918,1.971191812,30.6458193,22.60312462,36.96562576,38.70624924,2.673972487,114.0170074,2.35316658,2.796593701,167.4699158,29601.1293,3.448246183,10.0
US_0003020,2000,1581.12,1223.08,916.1,14.55383301,839.3720093,-83.2563,36.7521,140.0173,628.1776918,1.971191812,30.6458193,22.60312462,36.96562576,38.70624924,2.673972487,111.701091,2.30593729,2.799270361,168.6050812,30024.75,3.524519418,10.0
US_0003020,2001,1305.52,1168.81,924.67,14.55383301,839.0594849,-83.2563,36.7521,140.0173,628.1776918,1.971191812,30.6458193,22.60312462,36.96562576,38.70624924,2.673972487,108.1670471,2.249603987,2.802681152,169.6669952,30671.57539,3.648147768,10.0
US_0003020,2002,1407.25,1206.27,931.83,14.55383301,847.3689941,-83.2563,36.7521,140.0173,628.1776918,1.971191812,30.6458193,22.60312462,36.96562576,38.70624924,2.673972487,110.1212128,2.300249815,2.790561572,168.6457886,31016.12188,3.544927921,10.0
US_0003020,2003,1531.59,1250.11,910.57,14.55383301,844.3135132,-83.2563,36.7521,140.0173,628.1776918,1.971191812,30.6458193,22.60312462,36.96562576,38.70624924,2.673972487,115.4500031,2.315999985,2.782539502,167.8714142,31291.42188,3.634930522,10.0
US_0003020,2004,1700.13,1328.71,881.63,14.55383301,837.5970093,-83.2563,36.7521,140.0173,628.1776918,1.971191812,30.6458193,22.60312462,36.96562576,38.70624924,2.673972487,123.2877518,2.281958342,2.787371533,164.4640808,31656.74805,3.769566618,10.0
US_0003042,1995,486.6444523,1443.69984,1052.030457,14.97939839,977.841687,-85.9074506,36.08731209,549.0012,271.9822174,0.675932263,27.15963294,32.31770706,19.3984375,46.51301956,2.025408655,115.3469406,2.639145708,2.706432715,168.4116364,22303.88594,3.696559196,5.0
US_0003042,1996,546.4585134,1443.69984,1044.875842,14.97939839,980.3625366,-85.9074506,36.08731209,549.0012,271.9822174,0.675932263,27.15963294,32.31770706,19.3984375,46.51301956,2.025408655,120.1595825,2.705503368,2.712200732,169.968512,23268.32773,3.907096512,5.0
US_0003042,1997,542.8757914,1443.69984,1042.442517,14.97939839,972.1608765,-85.9074506,36.08731209,549.0012,271.9822174,0.675932263,27.15963294,32.31770706,19.3984375,46.51301956,2.025408655,118.8174316,2.71131587,2.738698633,170.0598663,24129.61484,3.726918752,5.0
US_0003042,1998,579.4762621,1443.69984,1043.968347,14.97939839,978.9758789,-85.9074506,36.08731209,549.0012,271.9822174,0.675932263,27.15963294,32.31770706,19.3984375,46.51301956,2.025408655,121.9785095,2.706409597,2.747191748,169.7872986,24896.65547,3.88585913,5.0
US_0003042,1999,516.4135279,1443.69984,1065.479602,14.97939839,964.0316895,-85.9074506,36.08731209,549.0012,271.9822174,0.675932263,27.15963294,32.31770706,19.3984375,46.51301956,2.025408655,113.7296921,2.727899265,2.733036182,172.4396973,25728.24492,3.203597773,5.0
US_0003042,2000,501.7543677,1443.69984,1063.989172,14.97939839,937.8041992,-85.9074506,36.08731209,549.0012,271.9822174,0.675932263,27.15963294,32.31770706,19.3984375,46.51301956,2.025408655,108.9741745,2.72677083,2.728250781,173.8733063,26498.2875,2.804810227,5.0
US_0003042,2001,448.9315328,1443.69984,1070.376257,14.97939839,945.4512695,-85.9074506,36.08731209,549.0012,271.9822174,0.675932263,27.15963294,32.31770706,19.3984375,46.51301956,2.025408655,107.0724701,2.67294445,2.736349414,174.9711182,27183.61719,2.856363149,5.0
US_0003042,2002,468.884381,1443.69984,1078.43252,14.97939839,949.3416748,-85.9074506,36.08731209,549.0012,271.9822174,0.675932263,27.15963294,32.31770706,19.3984375,46.51301956,2.025408655,106.2530243,2.667624998,2.731179248,174.3024384,28081.10742,2.841326678,5.0
US_0003042,2003,494.5858855,1443.69984,1060.676685,14.97939839,949.0508301,-85.9074506,36.08731209,549.0012,271.9822174,0.675932263,27.15963294,32.31770706,19.3984375,46.51301956,2.025408655,111.3573975,2.669763899,2.737038965,174.2015686,29083.8875,3.00210452,5.0
US_0003042,2004,551.3775978,1443.69984,1039.106665,14.97939839,967.4800049,-85.9074506,36.08731209,549.0012,271.9822174,0.675932263,27.15963294,32.31770706,19.3984375,46.51301956,2.025408655,120.2730911,2.662263823,2.75043125,171.5657349,29792.43438,3.667131024,5.0
US_0003042,2005,552.2229366,1443.69984,1044.022925,14.97939839,969.5716675,-85.9074506,36.08731209,549.0012,271.9822174,0.675932263,27.15963294,32.31770706,19.3984375,46.51301956,2.025408655,117.8838882,2.644965219,2.801768018,170.1069824,30367.81016,3.631302905,5.0
US_0003042,2006,566.8964258,1443.69984,1062.52417,14.97939839,979.4808228,-85.9074506,36.08731209,549.0012,271.9822174,0.675932263,27.15963294,32.31770706,19.3984375,46.51301956,2.025408655,114.4738205,2.663736057,2.835009619,171.0202423,30815.18203,3.558657813,5.0
US_0003042,2007,486.3803002,1443.69984,1093.145825,14.97939839,960.9300171,-85.9074506,36.08731209,549.0012,271.9822174,0.675932263,27.15963294,32.31770706,19.3984375,46.51301956,2.025408655,107.3944092,2.648677063,2.83948877,175.4627411,30893.08125,2.877668622,5.0
US_0003042,2008,400.6302652,1443.69984,1126.309985,14.97939839,945.9429321,-85.9074506,36.08731209,549.0012,271.9822174,0.675932263,27.15963294,32.31770706,19.3984375,46.51301956,2.025408655,97.38732605,2.685697842,2.832285254,178.3407593,30331.60547,2.476739648,5.0
US_0003042,2009,390.7842045,1443.69984,1122.988354,14.97939839,934.65,-85.9074506,36.08731209,549.0012,271.9822174,0.675932263,27.15963294,32.31770706,19.3984375,46.51301956,2.025408655,95.79555664,2.691045094,2.828413086,177.2083282,29567.25352,2.384851268,5.0
US_0003042,2010,429.9285124,1443.69984,1118.183374,14.97939839,942.9379272,-85.9074506,36.08731209,549.0012,271.9822174,0.675932263,27.15963294,32.31770706,19.3984375,46.51301956,2.025408655,100.0859726,2.679635382,2.801829834,177.4708649,29092.06367,2.491400844,5.0
US_0003042,2011,483.0746257,1443.69984,1114.300879,14.97939839,931.5558594,-85.9074506,36.08731209,549.0012,271.9822174,0.675932263,27.15963294,32.31770706,19.3984375,46.51301956,2.025408655,104.4739243,2.695763874,2.788843066,176.5999634,28473.13711,2.399997601,5.0
US_0003042,2012,520.8114397,1443.69984,1114.004639,14.97939839,967.953772,-85.9074506,36.08731209,549.0012,271.9822174,0.675932263,27.15963294,32.31770706,19.3984375,46.51301956,2.025408655,111.4556625,2.691736078,2.837438916,175.1396484,27781.33633,2.805234386,5.0
US_0003042,2013,592.6127862,1443.69984,1088.104211,14.97939839,990.9541992,-85.9074506,36.08731209,549.0012,271.9822174,0.675932263,27.15963294,32.31770706,19.3984375,46.51301956,2.025408655,121.116774,2.645118093,2.86800835,171.9354156,27637.01953,3.433836798,5.0
US_0003042,2014,596.5387058,1443.69984,1101.167542,14.97939839,996.8583862,-85.9074506,36.08731209,549.0012,271.9822174,0.675932263,27.15963294,32.31770706,19.3984375,46.51301956,2.025408655,118.5502457,2.638225746,2.883780518,175.7338898,27723.48555,3.381966831,5.0
US_0003042,2015,619.2673642,1443.69984,1108.332117,14.97939839,1016.230042,-85.9074506,36.08731209,549.0012,271.9822174,0.675932263,27.15963294,32.31770706,19.3984375,46.51301956,2.025408655,121.5534744,2.647930574,2.888817285,175.8658356,27761.57266,3.688672373,5.0
US_0003042,2016,602.4871669,1443.69984,1121.165881,14.97939839,1006.553357,-85.9074506,36.08731209,549.0012,271.9822174,0.675932263,27.15963294,32.31770706,19.3984375,46.51301956,2.025408655,113.767952,2.619958353,2.914520801,177.2912903,28643.94023,3.325556846,5.0
US_0003045,2000,564.0734594,1287.976923,1074.919995,15.29957275,894.35,-86.7063414,36.28445246,19.80391,175.7657547,0.715205193,9.413019577,30.5625,18.0625,49.8125,1.23946166,91.14833679,3.014000034,1.152841675,172.7191711,100557.0609,2.628818511,5.0
US_0003045,2001,445.6185415,1287.976923,1082.349976,15.29957275,883.9200195,-86.7063414,36.28445246,19.80391,175.7657547,0.715205193,9.413019577,30.5625,18.0625,49.8125,1.23946166,85.92500305,2.968000031,1.133166675,174.0508362,102537.0688,2.473682479,5.0
US_0003045,2002,466.1846613,1287.976923,1094.569971,15.29957275,899.2400269,-86.7063414,36.28445246,19.80391,175.7657547,0.715205193,9.413019577,30.5625,18.0625,49.8125,1.23946166,88.41333466,2.969749928,1.13005,173.7408356,105017.6969,2.572248316,5.0
US_0003045,2003,455.3737054,1287.976923,1078.169971,15.29957275,906.2000122,-86.7063414,36.28445246,19.80391,175.7657547,0.715205193,9.413019577,30.5625,18.0625,49.8125,1.23946166,92.68250122,2.975166607,1.1413,174.143338,107821.5438,2.751716383,5.0
US_0003045,2004,479.5695246,1287.976923,1056.809961,15.29957275,933.4300293,-86.7063414,36.28445246,19.80391,175.7657547,0.715205193,9.413019577,30.5625,18.0625,49.8125,1.23946166,99.90083618,2.970249939,1.168241675,171.5791718,109580.3125,3.349154011,5.0
US_0003045,2005,504.0734059,1287.976923,1065.21001,15.29957275,943.6600342,-86.7063414,36.28445246,19.80391,175.7657547,0.715205193,9.413019577,30.5625,18.0625,49.8125,1.23946166,98.80000153,2.946249914,1.1721,170.3533386,110485.1828,3.451520512,5.0
US_0003045,2006,472.4432879,1287.976923,1082.96001,15.29957275,962.8100342,-86.7063414,36.28445246,19.80391,175.7657547,0.715205193,9.413019577,30.5625,18.0625,49.8125,1.23946166,96.9116684,2.961833239,1.160383325,170.9375061,111983.4594,3.631733838,5.0
US_0003045,2007,391.5399922,1287.976923,1112.52002,15.29957275,925.4200439,-86.7063414,36.28445246,19.80391,175.7657547,0.715205193,9.413019577,30.5625,18.0625,49.8125,1.23946166,90.86167145,2.940249968,1.098108325,174.9958374,113002.6922,2.77286744,5.0
US_0003045,2008,380.8765062,1287.976923,1145.07002,15.29957275,907.4900513,-86.7063414,36.28445246,19.80391,175.7657547,0.715205193,9.413019577,30.5625,18.0625,49.8125,1.23946166,82.51750488,2.977166605,1.04359165,177.3666687,112458.1703,2.413608694,5.0
US_0003045,2009,408.3438281,1287.976923,1140.140039,15.29957275,904.010022,-86.7063414,36.28445246,19.80391,175.7657547,0.715205193,9.413019577,30.5625,18.0625,49.8125,1.23946166,84.09417114,2.977749968,1.03636665,176.3416687,111375.0578,2.401927605,5.0
US_0003045,2010,489.063888,1287.976923,1133.240015,15.29957275,900.310022,-86.7063414,36.28445246,19.80391,175.7657547,0.715205193,9.413019577,30.5625,18.0625,49.8125,1.23946166,87.13417053,2.96858325,1.02765,176.3100006,111267.5688,2.396740664,5.0
US_0003045,2011,559.1998551,1287.976923,1127.17002,15.29957275,893.0700317,-86.7063414,36.28445246,19.80391,175.7657547,0.715205193,9.413019577,30.5625,18.0625,49.8125,1.23946166,93.18417053,2.986166525,1.031025,175.3416687,108935.2469,2.355509886,5.0
US_0003045,2012,591.1829309,1287.976923,1132.180029,15.29957275,937.8300293,-86.7063414,36.28445246,19.80391,175.7657547,0.715205193,9.413019577,30.5625,18.0625,49.8125,1.23946166,94.87833557,2.990916491,1.05895,174.5566711,105516.3969,2.806309273,5.0
US_0003045,2013,614.7863365,1287.976923,1106.680029,15.29957275,962.6900391,-86.7063414,36.28445246,19.80391,175.7657547,0.715205193,9.413019577,30.5625,18.0625,49.8125,1.23946166,101.8525024,2.942416525,1.065341675,171.7833374,104676.1609,3.37052649,5.0
US_0003045,2014,579.282074,1287.976923,1120.590039,15.29957275,959.6100586,-86.7063414,36.28445246,19.80391,175.7657547,0.715205193,9.413019577,30.5625,18.0625,49.8125,1.23946166,98.44416809,2.938166475,1.06125,175.3508362,104318.9422,3.1939729,5.0
US_0003045,2015,511.6590649,1287.976923,1126.760034,15.29957275,989.4700562,-86.7063414,36.28445246,19.80391,175.7657547,0.715205193,9.413019577,30.5625,18.0625,49.8125,1.23946166,99.41333466,2.950666523,1.061433325,175.4508362,102298.3359,3.673977624,5.0
US_0003045,2016,544.3140897,1287.976923,1139.650049,15.29957275,979.8300293,-86.7063414,36.28445246,19.80391,175.7657547,0.715205193,9.413019577,30.5625,18.0625,49.8125,1.23946166,92.77666931,2.919916534,1.069325,176.6550018,101699.3906,3.364442152,5.0
US_0003052,2000,555.5007404,1319.653974,1081.330078,15.16634704,912.2099976,-86.7190478,36.11757476,246.9554,202.150623,0.438323879,22.30064794,27.45416641,25.68333244,44.63333511,2.430182101,95.36374969,2.995008326,1.757973145,173.6151672,709958.4125,2.703175077,5.0
US_0003052,2001,500.3770061,1319.653974,1088.82207,15.16634704,911.2140015,-86.7190478,36.11757476,246.9554,202.150623,0.438323879,22.30064794,27.45416641,25.68333244,44.63333511,2.430182101,91.40133362,2.946249962,1.763573193,174.771582,713207.8625,2.644390121,5.0
US_0003052,2002,497.9267869,1319.653974,1099.488062,15.16634704,917.8840088,-86.7190478,36.11757476,246.9554,202.150623,0.438323879,22.30064794,27.45416641,25.68333244,44.63333511,2.430182101,92.37375031,2.945449924,1.76297627,174.4020813,719903.4875,2.657452547,5.0
US_0003052,2003,543.5269364,1319.653974,1082.454053,15.16634704,923.172998,-86.7190478,36.11757476,246.9554,202.150623,0.438323879,22.30064794,27.45416641,25.68333244,44.63333511,2.430182101,96.95275116,2.947558212,1.777989893,174.5584167,732271.3875,2.834887574,5.0
US_0003052,2004,609.9991112,1319.653974,1061.270044,15.16634704,954.0589966,-86.7190478,36.11757476,246.9554,202.150623,0.438323879,22.30064794,27.45416641,25.68333244,44.63333511,2.430182101,105.5953323,2.942808247,1.809380322,171.9853302,739495.6625,3.557490282,5.0
US_0003052,2005,596.9487851,1319.653974,1067.749023,15.16634704,962.0860107,-86.7190478,36.11757476,246.9554,202.150623,0.438323879,22.30064794,27.45416641,25.68333244,44.63333511,2.430182101,103.8466675,2.921966505,1.841414893,170.6943298,734757.5625,3.645108431,5.0
US_0003052,2006,590.9787819,1319.653974,1086.203979,15.16634704,974.3450073,-86.7190478,36.11757476,246.9554,202.150623,0.438323879,22.30064794,27.45416641,25.68333244,44.63333511,2.430182101,100.5557495,2.939516497,1.859096045,171.5354156,734229.525,3.667417147,5.0
US_0003052,2007,511.3936539,1319.653974,1117.406958,15.16634704,945.2030151,-86.7190478,36.11757476,246.9554,202.150623,0.438323879,22.30064794,27.45416641,25.68333244,44.63333511,2.430182101,94.22333374,2.919299841,1.833109009,175.6546692,729628.825,2.879995206,5.0
US_0003052,2008,441.5703008,1319.653974,1149.868921,15.16634704,929.2630127,-86.7190478,36.11757476,246.9554,202.150623,0.438323879,22.30064794,27.45416641,25.68333244,44.63333511,2.430182101,85.40974884,2.956533146,1.806695386,178.1220032,720905.6,2.51189221,5.0
US_0003052,2009,419.7037427,1319.653974,1145.590918,15.16634704,920.076001,-86.7190478,36.11757476,246.9554,202.150623,0.438323879,22.30064794,27.45416641,25.68333244,44.63333511,2.430182101,84.98608093,2.959666538,1.782522217,177.0357605,706428.7375,2.441799945,5.0
US_0003052,2010,494.2135854,1319.653974,1139.899951,15.16634704,919.8349976,-86.7190478,36.11757476,246.9554,202.150623,0.438323879,22.30064794,27.45416641,25.68333244,44.63333511,2.430182101,88.4396637,2.949824905,1.754489526,177.0076752,698631.525,2.465455085,5.0
US_0003052,2011,522.2654198,1319.653974,1134.730005,15.16634704,910.075,-86.7190478,36.11757476,246.9554,202.150623,0.438323879,22.30064794,27.45416641,25.68333244,44.63333511,2.430182101,94.69233093,2.966891575,1.742256812,176.0200104,681271.475,2.395769288,5.0
US_0003052,2012,552.6064735,1319.653974,1137.486011,15.16634704,952.3149902,-86.7190478,36.11757476,246.9554,202.150623,0.438323879,22.30064794,27.45416641,25.68333244,44.63333511,2.430182101,97.76733093,2.970399904,1.787235229,175.1170074,656907.95,2.838651736,5.0
US_0003052,2013,575.0995674,1319.653974,1111.090015,15.16634704,974.3619873,-86.7190478,36.11757476,246.9554,202.150623,0.438323879,22.30064794,27.45416641,25.68333244,44.63333511,2.430182101,105.4534149,2.922916651,1.80528772,172.2228424,646011.575,3.381335223,5.0
US_0003052,2014,543.4385695,1319.653974,1124.339014,15.16634704,972.0269897,-86.7190478,36.11757476,246.9554,202.150623,0.438323879,22.30064794,27.45416641,25.68333244,44.63333511,2.430182101,102.3014999,2.915166521,1.798874121,175.8924225,648529.9625,3.217225025,5.0
US_0003052,2015,496.6803808,1319.653974,1131.055957,15.16634704,999.7530029,-86.7190478,36.11757476,246.9554,202.150623,0.438323879,22.30064794,27.45416641,25.68333244,44.63333511,2.430182101,103.3476685,2.926583195,1.806567896,176.040509,639256.8875,3.652166467,5.0
US_0003052,2016,497.6600577,1319.653974,1143.278931,15.16634704,988.8010132,-86.7190478,36.11757476,246.9554,202.150623,0.438323879,22.30064794,27.45416641,25.68333244,44.63333511,2.430182101,96.29533539,2.896658182,1.819914209,177.2400085,631579.65,3.32571858,5.0
US_0003060,1992,159.973766,1366.87652,1089.067163,15.03311981,933.5557251,-86.881743,35.948166,538.0381,239.7012588,0.39736588,22.29100529,28.42460251,23.77777863,45.32341385,2.513731559,92.9480957,2.946288109,1.870808472,171.6595215,172193.0844,2.771677452,5.0
US_0003060,1993,181.0364259,1366.87652,1071.895996,15.03311981,955.1331421,-86.881743,35.948166,538.0381,239.7012588,0.39736588,22.29100529,28.42460251,23.77777863,45.32341385,2.513731559,94.93726654,2.926185799,1.886676538,168.9147858,170964.0625,3.246626929,5.0
US_0003060,1994,183.0453536,1366.87652,1086.52998,15.03311981,966.9608643,-86.881743,35.948166,538.0381,239.7012588,0.39736588,22.29100529,28.42460251,23.77777863,45.32341385,2.513731559,92.59721985,2.91381917,1.910711255,169.5569092,170315.55,3.298644449,5.0
US_0003060,1995,203.5188165,1366.87652,1070.499438,15.03311981,983.45,-86.881743,35.948166,538.0381,239.7012588,0.39736588,22.29100529,28.42460251,23.77777863,45.32341385,2.513731559,98.05507813,2.898285723,1.933730762,169.200769,171093.075,3.869276388,5.0
US_0003060,1996,226.5857435,1366.87652,1062.777759,15.03311981,989.1920044,-86.881743,35.948166,538.0381,239.7012588,0.39736588,22.29100529,28.42460251,23.77777863,45.32341385,2.513731559,102.6606964,2.959416771,1.947440405,170.8411499,175347.5281,4.177433724,5.0
US_0003060,1997,238.4859234,1366.87652,1057.428064,15.03311981,981.9162842,-86.881743,35.948166,538.0381,239.7012588,0.39736588,22.29100529,28.42460251,23.77777863,45.32341385,2.513731559,103.2828354,2.966790533,1.974351782,170.5594116,179243.1,4.069202473,5.0
US_0003060,1998,247.0431211,1366.87652,1060.896057,15.03311981,983.8548462,-86.881743,35.948166,538.0381,239.7012588,0.39736588,22.29100529,28.42460251,23.77777863,45.32341385,2.513731559,105.6401886,2.963523769,1.992373657,170.4573608,180900.3969,4.056442509,5.0
US_0003060,1999,229.6905845,1366.87652,1083.693494,15.03311981,956.1262939,-86.881743,35.948166,538.0381,239.7012588,0.39736588,22.29100529,28.42460251,23.77777863,45.32341385,2.513731559,98.68835449,2.987307072,1.969637744,173.2313354,183743.75,3.142063984,5.0
US_0003060,2000,263.5944914,1366.87652,1083.952332,15.03311981,920.9388672,-86.881743,35.948166,538.0381,239.7012588,0.39736588,22.29100529,28.42460251,23.77777863,45.32341385,2.513731559,94.62094879,2.98844285,1.953981836,174.6219055,190194.1813,2.651895461,5.0
US_0003060,2001,309.3440796,1366.87652,1091.523987,15.03311981,925.210022,-86.881743,35.948166,538.0381,239.7012588,0.39736588,22.29100529,28.42460251,23.77777863,45.32341385,2.513731559,91.59844971,2.938195086,1.965615137,175.667453,195135.6469,2.653231546,5.0
US_0003060,2002,389.211289,1366.87652,1101.441138,15.03311981,927.2643188,-86.881743,35.948166,538.0381,239.7012588,0.39736588,22.29100529,28.42460251,23.77777863,45.32341385,2.513731559,90.99511871,2.935759354,1.964877441,175.273407,200836.6719,2.615156596,5.0
US_0003060,2003,490.7972202,1366.87652,1083.975134,15.03311981,933.0868896,-86.881743,35.948166,538.0381,239.7012588,0.39736588,22.29100529,28.42460251,23.77777863,45.32341385,2.513731559,95.79802704,2.935490322,1.977492065,175.2746216,207793.8156,2.802605054,5.0
US_0003060,2004,613.6385258,1366.87652,1062.841418,15.03311981,965.0300049,-86.881743,35.948166,538.0381,239.7012588,0.39736588,22.29100529,28.42460251,23.77777863,45.32341385,2.513731559,104.4885284,2.930761671,2.034698193,172.7028625,212808.5531,3.552500855,5.0
US_0003060,2005,602.885525,1366.87652,1068.089685,15.03311981,972.2557373,-86.881743,35.948166,538.0381,239.7012588,0.39736588,22.29100529,28.42460251,23.77777863,45.32341385,2.513731559,102.0193161,2.911868763,2.079780542,171.3745544,215226.3656,3.637534536,5.0
US_0003060,2006,576.7203834,1366.87652,1087.340247,15.03311981,981.0120483,-86.881743,35.948166,538.0381,239.7012588,0.39736588,22.29100529,28.42460251,23.77777863,45.32341385,2.513731559,98.32333984,2.930366468,2.101678833,172.3799805,218665.2625,3.561639833,5.0
US_0003060,2007,496.7337802,1366.87652,1119.133093,15.03311981,958.9617554,-86.881743,35.948166,538.0381,239.7012588,0.39736588,22.29100529,28.42460251,23.77777863,45.32341385,2.513731559,92.64305267,2.911071253,2.085418042,176.5153625,220470.6281,2.885499191,5.0
US_0003060,2008,432.1755531,1366.87652,1151.403125,15.03311981,942.7289063,-86.881743,35.948166,538.0381,239.7012588,0.39736588,22.29100529,28.42460251,23.77777863,45.32341385,2.513731559,83.90428772,2.948406935,2.078262427,179.0204376,220641.1906,2.506113005,5.0
